Date,store_id,daily_sales,promotion_active,store_size,city_population,day_of_week,month,day_of_month,is_weekend,time_idx
2022-01-20,store_4,50.941206350139794,0,small,50000,3,1,20,0,384
2022-01-21,store_4,80.39409178767059,1,small,50000,4,1,21,1,385
2022-01-22,store_4,104.18985272966603,1,small,50000,5,1,22,1,386
2022-01-23,store_4,81.87131752162547,1,small,50000,6,1,23,1,387
2022-01-24,store_4,68.89738810455674,1,small,50000,0,1,24,0,388
2022-01-25,store_4,47.62453044050987,0,small,50000,1,1,25,0,389
2022-01-26,store_4,45.83944856801251,0,small,50000,2,1,26,0,390
2022-01-27,store_4,53.36161217674006,0,small,50000,3,1,27,0,391
2022-01-28,store_4,84.53963687687686,1,small,50000,4,1,28,1,392
2022-01-29,store_4,100.46642135498902,1,small,50000,5,1,29,1,393
2022-01-30,store_4,84.64999265099732,1,small,50000,6,1,30,1,394
2022-01-31,store_4,48.1186301824467,0,small,50000,0,1,31,0,395
2022-02-01,store_4,41.21108489439508,0,small,50000,1,2,1,0,396
2022-02-02,store_4,46.587840332819304,0,small,50000,2,2,2,0,397
2022-02-03,store_4,49.046236186610244,0,small,50000,3,2,3,0,398
2022-02-04,store_4,71.06127729306257,1,small,50000,4,2,4,1,399
2022-02-05,store_4,90.73226847535817,1,small,50000,5,2,5,1,400
2022-02-06,store_4,57.42604766036237,0,small,50000,6,2,6,1,401
2022-02-07,store_4,36.339473812998726,0,small,50000,0,2,7,0,402
2022-02-08,store_4,45.28854235829137,0,small,50000,1,2,8,0,403
2022-02-09,store_4,43.296874767023176,0,small,50000,2,2,9,0,404
2022-02-10,store_4,45.27395011649444,0,small,50000,3,2,10,0,405
2022-02-11,store_4,72.82245504874992,1,small,50000,4,2,11,1,406
2022-02-12,store_4,89.0288022205061,1,small,50000,5,2,12,1,407
2022-02-13,store_4,58.387948212065474,0,small,50000,6,2,13,1,408
2022-02-14,store_4,62.474244438877996,1,small,50000,0,2,14,0,409
2022-02-15,store_4,39.92495291733989,0,small,50000,1,2,15,0,410
2022-02-16,store_4,43.37113263003856,0,small,50000,2,2,16,0,411
2022-02-17,store_4,47.02106087802749,0,small,50000,3,2,17,0,412
2022-02-18,store_4,81.37415228931991,1,small,50000,4,2,18,1,413
2022-02-19,store_4,87.33482785858067,1,small,50000,5,2,19,1,414
2022-02-20,store_4,61.73392286015489,0,small,50000,6,2,20,1,415
2022-02-21,store_4,60.9261202711074,1,small,50000,0,2,21,0,416
2022-02-22,store_4,41.756719538786,0,small,50000,1,2,22,0,417
2022-02-23,store_4,44.48816524647852,0,small,50000,2,2,23,0,418
2022-02-24,store_4,46.89785778767697,0,small,50000,3,2,24,0,419
2022-02-25,store_4,76.56590374199664,1,small,50000,4,2,25,1,420
2022-02-26,store_4,93.87311783792823,1,small,50000,5,2,26,1,421
2022-02-27,store_4,59.61063322916028,0,small,50000,6,2,27,1,422
2022-02-28,store_4,42.94612625348021,0,small,50000,0,2,28,0,423
2022-03-01,store_4,41.63303205644858,0,small,50000,1,3,1,0,424
2022-03-02,store_4,67.63644870435834,1,small,50000,2,3,2,0,425
2022-03-03,store_4,69.8955358855903,1,small,50000,3,3,3,0,426
2022-03-04,store_4,77.17003330942715,1,small,50000,4,3,4,1,427
2022-03-05,store_4,88.17793596551034,1,small,50000,5,3,5,1,428
2022-03-06,store_4,62.043988708046214,0,small,50000,6,3,6,1,429
2022-03-07,store_4,39.512382106050005,0,small,50000,0,3,7,0,430
2022-03-08,store_4,43.83801064913695,0,small,50000,1,3,8,0,431
2022-03-09,store_4,47.627674566962604,0,small,50000,2,3,9,0,432
2022-03-10,store_4,43.355999783625954,0,small,50000,3,3,10,0,433
2022-03-11,store_4,84.03650113465795,1,small,50000,4,3,11,1,434
2022-03-12,store_4,88.5197098198989,1,small,50000,5,3,12,1,435
2022-03-13,store_4,53.79974006345019,0,small,50000,6,3,13,1,436
2022-03-14,store_4,41.76974988354768,0,small,50000,0,3,14,0,437
2022-03-15,store_4,43.817754988562115,0,small,50000,1,3,15,0,438
2022-03-16,store_4,45.85851155302876,0,small,50000,2,3,16,0,439
2022-03-17,store_4,50.745708028358905,0,small,50000,3,3,17,0,440
2022-03-18,store_4,78.8174738439638,1,small,50000,4,3,18,1,441
2022-03-19,store_4,91.12974757439622,1,small,50000,5,3,19,1,442
2022-03-20,store_4,91.8136381293754,1,small,50000,6,3,20,1,443
2022-03-21,store_4,41.22659208786799,0,small,50000,0,3,21,0,444
2022-03-22,store_4,47.628790015926924,0,small,50000,1,3,22,0,445
2022-03-23,store_4,42.64212474859456,0,small,50000,2,3,23,0,446
2022-03-24,store_4,48.68792500666336,0,small,50000,3,3,24,0,447
2022-03-25,store_4,76.22626924380978,1,small,50000,4,3,25,1,448
2022-03-26,store_4,93.44523936172686,1,small,50000,5,3,26,1,449
2022-03-27,store_4,57.33694359342214,0,small,50000,6,3,27,1,450
2022-03-28,store_4,37.83031706351686,0,small,50000,0,3,28,0,451
2022-03-29,store_4,44.089051432971274,0,small,50000,1,3,29,0,452
2022-03-30,store_4,46.696075135742866,0,small,50000,2,3,30,0,453
2022-03-31,store_4,51.9522915243108,0,small,50000,3,3,31,0,454
2022-04-01,store_4,81.20876367935536,1,small,50000,4,4,1,1,455
2022-04-02,store_4,108.40066275289277,1,small,50000,5,4,2,1,456
2022-04-03,store_4,76.41009326829433,0,small,50000,6,4,3,1,457
2022-04-04,store_4,46.40701021561638,0,small,50000,0,4,4,0,458
2022-04-05,store_4,46.70561959715193,0,small,50000,1,4,5,0,459
2022-04-06,store_4,51.48682768211656,0,small,50000,2,4,6,0,460
2022-04-07,store_4,55.22286579309475,0,small,50000,3,4,7,0,461
2022-04-08,store_4,89.16280216419472,1,small,50000,4,4,8,1,462
2022-04-09,store_4,99.4549948419082,1,small,50000,5,4,9,1,463
2022-04-10,store_4,73.63665479930819,0,small,50000,6,4,10,1,464
2022-04-11,store_4,44.66526716877771,0,small,50000,0,4,11,0,465
2022-04-12,store_4,45.58731102852741,0,small,50000,1,4,12,0,466
2022-04-13,store_4,55.46541365068527,0,small,50000,2,4,13,0,467
2022-04-14,store_4,48.9088603967532,0,small,50000,3,4,14,0,468
2022-04-15,store_4,85.8345765183705,1,small,50000,4,4,15,1,469
2022-04-16,store_4,118.46324307670217,1,small,50000,5,4,16,1,470
2022-04-17,store_4,68.28377067967742,0,small,50000,6,4,17,1,471
2022-04-18,store_4,44.65124783036038,0,small,50000,0,4,18,0,472
2022-04-19,store_4,49.78668490949482,0,small,50000,1,4,19,0,473
2022-04-20,store_4,52.42449414544642,0,small,50000,2,4,20,0,474
2022-04-21,store_4,55.62930321856878,0,small,50000,3,4,21,0,475
2022-04-22,store_4,89.5927015480721,1,small,50000,4,4,22,1,476
2022-04-23,store_4,97.1639401123753,1,small,50000,5,4,23,1,477
2022-04-24,store_4,74.09120055993485,0,small,50000,6,4,24,1,478
2022-04-25,store_4,47.88247366196764,0,small,50000,0,4,25,0,479
2022-04-26,store_4,51.745261325895704,0,small,50000,1,4,26,0,480
2022-04-27,store_4,76.36216419437865,1,small,50000,2,4,27,0,481
2022-04-28,store_4,58.736494394820724,0,small,50000,3,4,28,0,482
2022-04-29,store_4,85.60789474015637,1,small,50000,4,4,29,1,483
2022-04-30,store_4,103.91279759812149,1,small,50000,5,4,30,1,484
2022-05-01,store_4,68.24118990669648,0,small,50000,6,5,1,1,485
2022-05-02,store_4,47.085863530633596,0,small,50000,0,5,2,0,486
2022-05-03,store_4,54.10927723050403,0,small,50000,1,5,3,0,487
2022-05-04,store_4,53.84124341866094,0,small,50000,2,5,4,0,488
2022-05-05,store_4,55.34758789551125,0,small,50000,3,5,5,0,489
2022-05-06,store_4,87.93185271182931,1,small,50000,4,5,6,1,490
2022-05-07,store_4,111.12514616770397,1,small,50000,5,5,7,1,491
2022-05-08,store_4,69.33059214616497,0,small,50000,6,5,8,1,492
2022-05-09,store_4,73.89801133300229,1,small,50000,0,5,9,0,493
2022-05-10,store_4,52.34945788910654,0,small,50000,1,5,10,0,494
2022-05-11,store_4,49.784654880987226,0,small,50000,2,5,11,0,495
2022-05-12,store_4,53.56396607038148,0,small,50000,3,5,12,0,496
2022-05-13,store_4,92.38273843306496,1,small,50000,4,5,13,1,497
2022-05-14,store_4,103.41756419456217,1,small,50000,5,5,14,1,498
2022-05-15,store_4,75.36533210368862,0,small,50000,6,5,15,1,499
2022-05-16,store_4,51.95331471114969,0,small,50000,0,5,16,0,500
2022-05-17,store_4,54.192026846822145,0,small,50000,1,5,17,0,501
2022-05-18,store_4,60.074571014977046,0,small,50000,2,5,18,0,502
2022-05-19,store_4,57.57749413922643,0,small,50000,3,5,19,0,503
2022-05-20,store_4,93.80435059941252,1,small,50000,4,5,20,1,504
2022-05-21,store_4,104.23868226815468,1,small,50000,5,5,21,1,505
2022-05-22,store_4,80.36187461108156,0,small,50000,6,5,22,1,506
2022-05-23,store_4,81.71067072693097,1,small,50000,0,5,23,0,507
2022-05-24,store_4,78.51439770830336,1,small,50000,1,5,24,0,508
2022-05-25,store_4,56.12961445582146,0,small,50000,2,5,25,0,509
2022-05-26,store_4,61.74827468684539,0,small,50000,3,5,26,0,510
2022-05-27,store_4,90.18963047035587,1,small,50000,4,5,27,1,511
2022-05-28,store_4,103.85262227540123,1,small,50000,5,5,28,1,512
2022-05-29,store_4,74.71372894170443,0,small,50000,6,5,29,1,513
2022-05-30,store_4,49.75366360119958,0,small,50000,0,5,30,0,514
2022-05-31,store_4,52.791356568695456,0,small,50000,1,5,31,0,515
2022-06-01,store_4,50.37053644354616,0,small,50000,2,6,1,0,516
2022-06-02,store_4,50.451379250765314,0,small,50000,3,6,2,0,517
2022-06-03,store_4,87.75359836769637,1,small,50000,4,6,3,1,518
2022-06-04,store_4,107.13670073782883,1,small,50000,5,6,4,1,519
2022-06-05,store_4,67.56120872693087,0,small,50000,6,6,5,1,520
2022-06-06,store_4,50.705054645508376,0,small,50000,0,6,6,0,521
2022-06-07,store_4,48.178146197740254,0,small,50000,1,6,7,0,522
2022-06-08,store_4,49.79201498320475,0,small,50000,2,6,8,0,523
2022-06-09,store_4,82.51018006617024,1,small,50000,3,6,9,0,524
2022-06-10,store_4,86.37281822492643,1,small,50000,4,6,10,1,525
2022-06-11,store_4,106.44660232573415,1,small,50000,5,6,11,1,526
2022-06-12,store_4,65.6860128757669,0,small,50000,6,6,12,1,527
2022-06-13,store_4,50.54424004815501,0,small,50000,0,6,13,0,528
2022-06-14,store_4,54.84753271730521,0,small,50000,1,6,14,0,529
2022-06-15,store_4,52.46196509101172,0,small,50000,2,6,15,0,530
2022-06-16,store_4,58.641992642430495,0,small,50000,3,6,16,0,531
2022-06-17,store_4,82.15077190130499,1,small,50000,4,6,17,1,532
2022-06-18,store_4,108.01279036064406,1,small,50000,5,6,18,1,533
2022-06-19,store_4,71.91321307116166,0,small,50000,6,6,19,1,534
2022-06-20,store_4,49.351325018604506,0,small,50000,0,6,20,0,535
2022-06-21,store_4,49.89844128123053,0,small,50000,1,6,21,0,536
2022-06-22,store_4,44.80109311786869,0,small,50000,2,6,22,0,537
2022-06-23,store_4,53.42313697348463,0,small,50000,3,6,23,0,538
2022-06-24,store_4,84.01940717496215,1,small,50000,4,6,24,1,539
2022-06-25,store_4,97.49008963414623,1,small,50000,5,6,25,1,540
2022-06-26,store_4,68.75372838575673,0,small,50000,6,6,26,1,541
2022-06-27,store_4,46.318630572768576,0,small,50000,0,6,27,0,542
2022-06-28,store_4,47.87913541478974,0,small,50000,1,6,28,0,543
2022-06-29,store_4,49.78368399715588,0,small,50000,2,6,29,0,544
2022-06-30,store_4,53.22037685605569,0,small,50000,3,6,30,0,545
2022-07-01,store_4,87.23704636703098,1,small,50000,4,7,1,1,546
2022-07-02,store_4,94.39768425133002,1,small,50000,5,7,2,1,547
2022-07-03,store_4,95.11098441707598,1,small,50000,6,7,3,1,548
2022-07-04,store_4,44.02868970832383,0,small,50000,0,7,4,0,549
2022-07-05,store_4,48.36702484038377,0,small,50000,1,7,5,0,550
2022-07-06,store_4,51.20629257789632,0,small,50000,2,7,6,0,551
2022-07-07,store_4,44.56503203182771,0,small,50000,3,7,7,0,552
2022-07-08,store_4,86.82599780011283,1,small,50000,4,7,8,1,553
2022-07-09,store_4,104.63721450620163,1,small,50000,5,7,9,1,554
2022-07-10,store_4,61.66655060174839,0,small,50000,6,7,10,1,555
2022-07-11,store_4,42.86780243818288,0,small,50000,0,7,11,0,556
2022-07-12,store_4,46.4909182852908,0,small,50000,1,7,12,0,557
2022-07-13,store_4,48.172552048784446,0,small,50000,2,7,13,0,558
2022-07-14,store_4,53.15696700143499,0,small,50000,3,7,14,0,559
2022-07-15,store_4,74.56777163507266,1,small,50000,4,7,15,1,560
2022-07-16,store_4,92.1704481667223,1,small,50000,5,7,16,1,561
2022-07-17,store_4,70.0940743667977,0,small,50000,6,7,17,1,562
2022-07-18,store_4,42.96780709352378,0,small,50000,0,7,18,0,563
2022-07-19,store_4,50.519456761024564,0,small,50000,1,7,19,0,564
2022-07-20,store_4,50.955350705355684,0,small,50000,2,7,20,0,565
2022-07-21,store_4,47.8136573395153,0,small,50000,3,7,21,0,566
2022-07-22,store_4,85.23320903007414,1,small,50000,4,7,22,1,567
2022-07-23,store_4,97.05467351813037,1,small,50000,5,7,23,1,568
2022-07-24,store_4,63.60396128332431,0,small,50000,6,7,24,1,569
2022-07-25,store_4,45.61166191541693,0,small,50000,0,7,25,0,570
2022-07-26,store_4,48.69196248601544,0,small,50000,1,7,26,0,571
2022-07-27,store_4,51.83798883050233,0,small,50000,2,7,27,0,572
2022-07-28,store_4,83.50072492843398,1,small,50000,3,7,28,0,573
2022-07-29,store_4,84.29617169290228,1,small,50000,4,7,29,1,574
2022-07-30,store_4,90.91544885497846,1,small,50000,5,7,30,1,575
2022-07-31,store_4,63.545838385056285,0,small,50000,6,7,31,1,576
2022-08-01,store_4,49.106709756643916,0,small,50000,0,8,1,0,577
2022-08-02,store_4,46.8226184819191,0,small,50000,1,8,2,0,578
2022-08-03,store_4,53.198743638574776,0,small,50000,2,8,3,0,579
2022-08-04,store_4,53.42698177064651,0,small,50000,3,8,4,0,580
2022-08-05,store_4,79.42996444434444,1,small,50000,4,8,5,1,581
2022-08-06,store_4,94.14841468675553,1,small,50000,5,8,6,1,582
2022-08-07,store_4,61.72080285654925,0,small,50000,6,8,7,1,583
2022-08-08,store_4,39.088569449874115,0,small,50000,0,8,8,0,584
2022-08-09,store_4,45.22729442671878,0,small,50000,1,8,9,0,585
2022-08-10,store_4,50.444147168496926,0,small,50000,2,8,10,0,586
2022-08-11,store_4,48.445830182164514,0,small,50000,3,8,11,0,587
2022-08-12,store_4,80.09895109301588,1,small,50000,4,8,12,1,588
2022-08-13,store_4,96.70148555510912,1,small,50000,5,8,13,1,589
2022-08-14,store_4,59.02240436412297,0,small,50000,6,8,14,1,590
2022-08-15,store_4,41.84289117826207,0,small,50000,0,8,15,0,591
2022-08-16,store_4,42.88742458258555,0,small,50000,1,8,16,0,592
2022-08-17,store_4,45.610301462156244,0,small,50000,2,8,17,0,593
2022-08-18,store_4,46.728631058226924,0,small,50000,3,8,18,0,594
2022-08-19,store_4,74.95015138263028,1,small,50000,4,8,19,1,595
2022-08-20,store_4,99.33663684053623,1,small,50000,5,8,20,1,596
2022-08-21,store_4,59.00544401719565,0,small,50000,6,8,21,1,597
2022-08-22,store_4,43.08026035386466,0,small,50000,0,8,22,0,598
2022-08-23,store_4,44.05181060626226,0,small,50000,1,8,23,0,599
2022-08-24,store_4,50.37013964231181,0,small,50000,2,8,24,0,600
2022-08-25,store_4,53.21914583385869,0,small,50000,3,8,25,0,601
2022-08-26,store_4,81.87577992025128,1,small,50000,4,8,26,1,602
2022-08-27,store_4,94.17494096343744,1,small,50000,5,8,27,1,603
2022-08-28,store_4,61.122518707509705,0,small,50000,6,8,28,1,604
2022-08-29,store_4,40.259050299661695,0,small,50000,0,8,29,0,605
2022-08-30,store_4,49.58000812146214,0,small,50000,1,8,30,0,606
2022-08-31,store_4,45.76041736288081,0,small,50000,2,8,31,0,607
2022-09-01,store_4,54.31892835199052,0,small,50000,3,9,1,0,608
2022-09-02,store_4,86.99399930321272,1,small,50000,4,9,2,1,609
2022-09-03,store_4,94.9277635346477,1,small,50000,5,9,3,1,610
2022-09-04,store_4,102.70634789311666,1,small,50000,6,9,4,1,611
2022-09-05,store_4,46.786112997188596,0,small,50000,0,9,5,0,612
2022-09-06,store_4,51.67763404568056,0,small,50000,1,9,6,0,613
2022-09-07,store_4,48.89650001270254,0,small,50000,2,9,7,0,614
2022-09-08,store_4,49.195013987033725,0,small,50000,3,9,8,0,615
2022-09-09,store_4,80.53029542626146,1,small,50000,4,9,9,1,616
2022-09-10,store_4,98.65981973410909,1,small,50000,5,9,10,1,617
2022-09-11,store_4,65.28307845856702,0,small,50000,6,9,11,1,618
2022-09-12,store_4,44.17840272302165,0,small,50000,0,9,12,0,619
2022-09-13,store_4,43.02773650145874,0,small,50000,1,9,13,0,620
2022-09-14,store_4,51.25027053026034,0,small,50000,2,9,14,0,621
2022-09-15,store_4,57.761010350181486,0,small,50000,3,9,15,0,622
2022-09-16,store_4,84.53759662290662,1,small,50000,4,9,16,1,623
2022-09-17,store_4,100.61563922267023,1,small,50000,5,9,17,1,624
2022-09-18,store_4,66.957832034495,0,small,50000,6,9,18,1,625
2022-09-19,store_4,45.960307380490605,0,small,50000,0,9,19,0,626
2022-09-20,store_4,49.785346830195635,0,small,50000,1,9,20,0,627
2022-09-21,store_4,51.06305728023904,0,small,50000,2,9,21,0,628
2022-09-22,store_4,51.75497693228963,0,small,50000,3,9,22,0,629
2022-09-23,store_4,79.33285071941053,1,small,50000,4,9,23,1,630
2022-09-24,store_4,96.42784437627336,1,small,50000,5,9,24,1,631
2022-09-25,store_4,66.11815986504418,0,small,50000,6,9,25,1,632
2022-09-26,store_4,44.35414738877333,0,small,50000,0,9,26,0,633
2022-09-27,store_4,48.31783924798621,0,small,50000,1,9,27,0,634
2022-09-28,store_4,51.17349215308054,0,small,50000,2,9,28,0,635
2022-09-29,store_4,54.76815175414066,0,small,50000,3,9,29,0,636
2022-09-30,store_4,87.92185609137466,1,small,50000,4,9,30,1,637
2022-10-01,store_4,98.02581791257576,1,small,50000,5,10,1,1,638
2022-10-02,store_4,60.84019250274974,0,small,50000,6,10,2,1,639
2022-10-03,store_4,44.289474935936234,0,small,50000,0,10,3,0,640
2022-10-04,store_4,71.5136424523788,1,small,50000,1,10,4,0,641
2022-10-05,store_4,45.47851941605285,0,small,50000,2,10,5,0,642
2022-10-06,store_4,56.229377250823205,0,small,50000,3,10,6,0,643
2022-10-07,store_4,83.21200772388283,1,small,50000,4,10,7,1,644
2022-10-08,store_4,99.50844642703605,1,small,50000,5,10,8,1,645
2022-10-09,store_4,69.54249831134693,0,small,50000,6,10,9,1,646
2022-10-10,store_4,43.647892200756615,0,small,50000,0,10,10,0,647
2022-10-11,store_4,48.93714002169944,0,small,50000,1,10,11,0,648
2022-10-12,store_4,74.70082160353276,1,small,50000,2,10,12,0,649
2022-10-13,store_4,52.095566961274,0,small,50000,3,10,13,0,650
2022-10-14,store_4,79.43503712842603,1,small,50000,4,10,14,1,651
2022-10-15,store_4,105.78030081064095,1,small,50000,5,10,15,1,652
2022-10-16,store_4,63.876684129996576,0,small,50000,6,10,16,1,653
2022-10-17,store_4,46.64477867614313,0,small,50000,0,10,17,0,654
2022-10-18,store_4,43.11256641381404,0,small,50000,1,10,18,0,655
2022-10-19,store_4,53.03092030850138,0,small,50000,2,10,19,0,656
2022-10-20,store_4,83.0200000896954,1,small,50000,3,10,20,0,657
2022-10-21,store_4,83.02904109404757,1,small,50000,4,10,21,1,658
2022-10-22,store_4,96.54169432656629,1,small,50000,5,10,22,1,659
2022-10-23,store_4,66.40197632968815,0,small,50000,6,10,23,1,660
2022-10-24,store_4,75.34054717051268,1,small,50000,0,10,24,0,661
2022-10-25,store_4,43.37913356763615,0,small,50000,1,10,25,0,662
2022-10-26,store_4,78.05301602708089,1,small,50000,2,10,26,0,663
2022-10-27,store_4,50.18454146795213,0,small,50000,3,10,27,0,664
2022-10-28,store_4,82.54556419735114,1,small,50000,4,10,28,1,665
2022-10-29,store_4,96.44103733688418,1,small,50000,5,10,29,1,666
2022-10-30,store_4,63.706838995304146,0,small,50000,6,10,30,1,667
2022-10-31,store_4,45.04647046056126,0,small,50000,0,10,31,0,668
2022-11-01,store_4,47.1200101386514,0,small,50000,1,11,1,0,669
2022-11-02,store_4,55.287790909734326,0,small,50000,2,11,2,0,670
2022-11-03,store_4,50.25836021713572,0,small,50000,3,11,3,0,671
2022-11-04,store_4,89.1021770846894,1,small,50000,4,11,4,1,672
2022-11-05,store_4,100.86148806809199,1,small,50000,5,11,5,1,673
2022-11-06,store_4,64.35514487384364,0,small,50000,6,11,6,1,674
2022-11-07,store_4,47.80320998166699,0,small,50000,0,11,7,0,675
2022-11-08,store_4,46.06480919539417,0,small,50000,1,11,8,0,676
2022-11-09,store_4,79.0308655003226,1,small,50000,2,11,9,0,677
2022-11-10,store_4,76.92614889314586,1,small,50000,3,11,10,0,678
2022-11-11,store_4,88.76312006166431,1,small,50000,4,11,11,1,679
2022-11-12,store_4,97.7981827818777,1,small,50000,5,11,12,1,680
2022-11-13,store_4,66.81685617706283,0,small,50000,6,11,13,1,681
2022-11-14,store_4,48.02065711842873,0,small,50000,0,11,14,0,682
2022-11-15,store_4,48.024792925648924,0,small,50000,1,11,15,0,683
2022-11-16,store_4,52.43128881330408,0,small,50000,2,11,16,0,684
2022-11-17,store_4,76.55076527289211,1,small,50000,3,11,17,0,685
2022-11-18,store_4,89.50033542440516,1,small,50000,4,11,18,1,686
2022-11-19,store_4,111.58752156899968,1,small,50000,5,11,19,1,687
2022-11-20,store_4,116.85467900416522,1,small,50000,6,11,20,1,688
2022-11-21,store_4,71.31239899024322,1,small,50000,0,11,21,0,689
2022-11-22,store_4,51.9239446722681,0,small,50000,1,11,22,0,690
2022-11-23,store_4,47.90287390834636,0,small,50000,2,11,23,0,691
2022-11-24,store_4,89.04373498527427,1,small,50000,3,11,24,0,692
2022-11-25,store_4,90.13236963121042,1,small,50000,4,11,25,1,693
2022-11-26,store_4,100.05943448452011,1,small,50000,5,11,26,1,694
2022-11-27,store_4,72.58926003747523,0,small,50000,6,11,27,1,695
2022-11-28,store_4,46.72446466213464,0,small,50000,0,11,28,0,696
2022-11-29,store_4,48.81195791178169,0,small,50000,1,11,29,0,697
2022-11-30,store_4,53.835183595747665,0,small,50000,2,11,30,0,698
2022-12-01,store_4,64.72657036895936,0,small,50000,3,12,1,0,699
2022-12-02,store_4,112.912359297552,1,small,50000,4,12,2,1,700
2022-12-03,store_4,120.25379714817002,1,small,50000,5,12,3,1,701
